RegionID,SizeRank,RegionName,RegionType,StateName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24,7/31/24,8/31/24,9/30/24,10/31/24
9,0,California,state,,189941.0836,190575.1569,191424.4654,193265.3501,195397.2398,197695.2547,200129.5631,202680.814,205249.3086,207687.4744,210089.4984,212436.8278,214427.3827,216394.4385,218604.6465,221344.6983,224091.3841,226598.047,228953.5726,231229.0533,233441.4026,235518.8136,237483.6176,239329.7616,240831.3105,242351.2505,244116.0024,246480.115,249237.0548,252299.378,255841.8955,259668.6853,263542.1067,267230.0345,270844.4826,274407.9291,277562.8453,280499.5626,283601.0656,287202.3489,291203.8108,294921.5286,298835.1485,302960.8048,307535.1688,312007.59,316314.1864,320471.0983,324756.8209,329573.8956,335074.0838,341383.705,348642.3999,356735.6545,365037.0642,372995.2002,380552.3258,387815.6998,394231.9312,400444.3508,405990.5984,411985.7891,418272.0801,425366.113,432268.8564,438672.3117,444781.0689,450963.8658,457164.9542,463254.7224,468205.6752,472595.5248,476252.8129,479531.4568,482672.744,485505.5258,488298.1097,490228.1656,490982.0713,491032.3014,490026.6072,488844.9107,487575.7792,486455.5339,485544.335,484470.964,482951.2537,480986.2545,477911.0709,474357.6493,469795.4373,465013.4352,459622.2792,453957.5806,448236.416,442110.8305,436017.7455,428876.9337,420334.6669,410302.2047,399620.4439,389218.9899,378655.9668,368459.0138,359023.5075,350867.502,343007.8914,335532.8832,328548.5578,323412.7976,319148.1048,315198.234,311404.2278,308136.6765,305723.7826,303718.0204,302133.3332,301307.4322,302196.0655,304139.7104,306121.1575,306979.3957,308089.5575,309459.842,310969.7073,311031.9787,310032.4115,308206.2486,306325.4627,304284.1494,302495.0183,301222.3657,300212.3897,299216.0986,297741.8908,296182.8068,293860.5463,291985.2368,290370.9827,288605.5492,286517.0797,284272.2147,283180.544,282474.6987,282121.2603,281601.7034,281048.7282,280708.8302,280982.145,282092.1437,283679.1233,286200.6359,289626.7752,293999.7653,298762.4258,303820.2841,308541.405,312701.8446,316248.8188,320463.9502,326271.7112,333305.9499,340392.016,347153.4057,353779.0319,360310.279,365786.8096,370225.169,373428.9113,376030.3525,378407.5445,381357.5357,384542.4621,387135.6719,388806.9259,390290.5543,392784.3683,395943.4933,399462.2929,402667.4683,405570.1209,408071.426,410166.6175,412187.6134,414412.441,416654.8782,418351.8567,419433.9938,420333.0505,421438.2666,422329.11,423142.067,426283.8553,431665.8855,437753.5287,442277.7158,445205.2777,447816.007,448778.9475,448524.2538,447104.9028,446818.2405,447874.1921,450457.6528,455333.6368,461741.1967,468671.1303,474336.6528,478526.4242,482122.6522,483860.4246,485342.1225,486891.0521,490297.3898,494076.2728,498560.8479,503610.4971,509100.4854,514007.6045,518009.4116,521731.7913,524816.1441,527542.5376,530472.6653,533762.249,537374.9136,539940.9786,541425.1835,540885.407,539212.3426,537414.8339,536473.9726,535982.3562,535737.9187,536297.8379,538109.8123,540802.8946,543948.7662,547398.0232,550930.5009,553823.8175,556198.8607,558584.4639,560793.7458,561172.8779,560028.072,560090.7613,563715.074,571501.0164,581381.8081,592787.0684,604115.1206,613536.4732,621749.0739,629289.1644,639063.5018,650532.7561,662674.036,673403.3428,680478.7273,684943.3323,688843.8817,694332.8969,701261.8609,711406.516,724744.1684,740993.4068,755616.061,766468.6092,772064.9186,772136.8564,767136.5943,759308.1068,752253.7783,746675.2175,741960.7785,734693.4726,727371.4805,722070.7693,721692.066,724956.6386,730448.9918,737799.0226,745983.6248,753698.1541,759942.7595,764420.834,767417.6754,767990.1991,767913.0749,769512.1864,773759.7099,778647.1531,781489.1164,783680.716,785600.5377,787971.5167,789682.9733
54,1,Texas,state,,111027.3212,111084.903,111112.7485,111257.302,111349.7218,111452.896,111515.2309,111714.981,111980.1286,112268.3805,112599.6925,112964.5809,113177.0989,113137.2019,112911.769,112779.9967,112822.7806,112956.5485,113113.1192,113253.6874,113399.7415,113550.4745,113660.1138,113746.2777,113776.8457,113860.9211,114077.5418,114454.4955,114898.7423,115394.2746,115897.3156,116430.0041,116899.9203,117304.8252,117646.5858,117938.4165,118158.274,118302.8114,118461.9113,118656.9952,118882.7939,119112.4121,119337.6025,119592.0343,119822.2093,120057.033,120225.575,120366.1942,120718.0131,121529.2349,122814.9712,124096.4261,125151.7462,125833.5325,126471.7528,127050.4207,127702.4983,128306.5708,128852.8526,129329.7614,129833.4335,130256.4423,130631.3091,130965.4485,131324.9856,131724.6471,132077.2287,132407.691,132732.3105,132997.7855,133307.8727,133560.8718,133764.9949,133971.7906,134226.0727,134635.8743,135194.743,135816.492,136438.0566,136994.3223,137577.6577,138298.7919,138987.5388,139678.1032,140042.5759,140190.4434,140173.227,140386.0563,140774.9862,141288.2571,141749.5005,142243.4159,142726.7487,143175.2643,143545.2094,143889.5127,143752.0063,143356.1788,142769.6092,142463.1214,142243.0516,142044.0183,141878.0652,141526.9071,141023.3078,140426.5501,139849.5294,139314.4794,138828.4593,138567.7313,138462.169,138443.4348,138442.1509,138415.032,138426.3635,138314.6701,138166.367,137967.1557,138010.966,138138.847,138205.8433,138198.8236,138231.2744,138411.4662,138618.7486,138668.6561,138429.668,137962.1334,137407.4521,136845.568,136262.93,135756.6821,135317.7162,134852.4877,134397.601,133955.11,133607.0996,133248.4973,133051.2537,132934.7974,132894.0805,132782.4664,132574.748,132331.5046,132222.4844,132376.8992,132650.5523,132923.9544,133229.8895,133659.301,134143.6335,134504.7163,134816.1974,135129.5439,135492.1605,135855.3955,136357.9819,136992.9836,137747.9232,138465.737,139287.7875,140269.6456,141215.0037,142134.119,142852.1218,143669.4815,144414.9073,145251.0953,146231.6811,147341.2048,148460.0319,149432.6323,150415.2191,151412.8896,152547.7605,153568.3081,154468.6244,155107.064,155916.3787,156861.6704,158047.9064,159277.9221,160482.8831,161611.4642,162692.6504,163768.8596,164885.5289,166047.9702,167232.5578,168425.1313,169473.0606,170560.5002,171725.67,172944.1748,173841.3285,174695.479,175522.7056,176508.6924,177335.1224,178139.3351,179059.0891,180069.6005,181199.5281,182285.3913,183352.7744,184307.4628,185326.9989,186456.641,187476.6658,188394.4494,189101.2462,189849.6326,190610.6091,191520.6202,192525.1237,193643.0614,194754.5756,195762.707,196939.2987,198042.5752,199197.4522,200081.7568,201087.9305,201990.3239,202875.891,203549.8662,204314.8462,205164.0773,206010.485,206762.5216,207421.8801,207982.6941,208483.3822,208964.3069,209470.3912,210077.4282,210741.5132,211629.0304,212676.2044,213813.6393,214960.9731,216071.1384,217156.0766,217943.5259,218228.3052,218404.448,219074.4764,220519.2327,222694.4135,225145.513,227932.7683,230629.7376,233462.2288,236482.0887,239894.3252,243672.1724,247981.322,252589.2595,256814.4179,260037.4469,262390.8965,264838.4239,268013.4248,271664.3483,276467.2618,281843.4118,287927.5025,293826.7239,299238.5829,303956.6409,306826.3034,307732.8405,307071.0346,306111.5202,305089.6542,303779.2657,302062.2535,300438.7177,299357.4127,298982.7557,299291.8907,300114.6332,300856.1532,301428.9989,301452.9125,301213.044,300724.4311,300135.6939,299951.6485,300228.0581,301109.0307,301978.5721,302324.1018,302112.969,301577.9998,301188.6515,300952.0881,300712.0914
14,2,Florida,state,,113269.2211,113522.4946,113824.7249,114430.5202,115078.6306,115734.485,116394.998,117066.9662,117767.59,118489.515,119239.1113,120008.4887,120711.0043,121406.9334,122127.2985,122969.8838,123883.4394,124837.5389,125857.678,126936.3053,128047.7162,129162.3084,130236.0493,131291.826,132245.7604,133123.8708,133984.067,134950.0946,136009.7434,137118.1397,138243.1099,139443.6355,140627.5519,141816.3068,142945.0517,144159.4443,145352.3106,146578.8928,147838.0906,149237.3156,150712.2233,152185.1684,153654.2699,155172.5325,156752.7133,158363.146,159946.4805,161473.1812,162928.6275,164369.3315,165941.8584,167747.6103,169862.593,172271.8201,174956.3677,177920.8819,180924.2587,183803.8278,186500.3537,189241.8716,192057.5928,195059.3987,198424.949,202393.5994,206814.3545,211630.6391,216790.9617,222148.9118,227400.7386,232252.7397,236780.8048,241063.7164,245005.6852,248650.0043,252390.5539,256541.735,260521.8577,263845.028,266102.2669,267568.7089,268153.7567,268116.2883,267663.2247,266829.9788,265796.2384,264726.9994,263557.7468,262252.7478,260537.9507,258308.5971,255526.3425,252391.8131,249179.5311,245853.9794,242413.5406,238894.4245,235156.2041,231471.2142,227560.4707,223749.2915,219611.2555,215583.0825,211445.9578,207166.1424,202842.4905,198471.8414,194140.5872,189966.2098,186023.9922,182548.1122,179301.7788,176054.1009,172917.9262,169922.2381,167406.9477,165102.2673,162991.6416,161206.9317,160050.3336,159215.3165,158580.5216,158024.2571,157657.9626,157331.4314,156888.4445,156205.0814,155225.9314,153984.9837,152601.1158,151168.7372,149695.2499,148272.1285,146838.7152,145481.4192,144101.7601,142756.5057,141411.7628,140198.8517,139086.4645,138206.0014,137533.564,137128.4626,136892.2949,136761.4078,136745.769,136850.7271,137036.6589,137400.532,137835.7907,138428.8459,139017.7609,139554.7631,140128.2942,140843.5584,141881.4753,143285.217,144886.8316,146521.2801,148200.4604,149957.6493,151968.7086,153960.4367,155889.9079,157727.2565,159482.0831,161332.9952,162982.0086,164691.6876,166311.9426,168019.9056,169594.4728,170962.4207,172301.1558,173389.236,174517.9261,175484.7931,176511.4307,177385.0069,178472.9574,179768.8693,181184.1361,182437.2987,183543.9837,184671.4776,185970.5573,187312.8198,188837.5495,190414.8934,192141.2944,193925.3044,195655.6048,197257.734,198763.9725,200197.0345,201487.6393,202848.7307,204235.6211,205739.8086,207091.4623,208472.0864,210020.7189,211708.6831,213248.8345,214553.6191,215728.235,217042.3689,218563.1295,220184.746,221630.405,223090.0954,224442.1211,225932.0149,227402.1675,228988.3124,230623.2388,232318.5485,233849.145,235186.3661,236504.7401,237810.1359,239175.5356,240357.4706,241815.1366,243246.8051,244681.9963,245886.2139,247133.959,248468.0051,249657.6412,250759.5517,251544.1427,252147.963,252490.3349,252943.2976,253513.8497,254283.265,255049.3529,256046.1365,257385.4862,259026.0928,260994.3524,262875.6389,264552.138,265619.2403,265953.2212,266154.7066,266828.977,268581.1849,271360.0225,274622.5334,278416.1389,282188.6262,286177.7072,290208.1206,294466.6969,299065.4317,304529.6462,311125.7611,317806.7391,323641.9415,328303.2443,332885.4149,338057.234,343673.5708,350847.6845,359272.1324,369251.942,379613.51,389445.8943,398049.871,403807.594,406582.5771,406682.5031,405899.0434,404850.0043,403719.9443,402169.475,400945.3482,400516.5695,400989.3852,402085.1657,403817.3897,405642.0668,407436.6868,408712.2308,409911.9211,411017.9635,412101.3869,412975.4084,413904.071,414944.2039,415862.7953,416209.3889,415619.5514,414758.8793,413927.4298,413257.2801,412469.6925
43,3,New York,state,,138979.5014,139444.6645,139897.4469,140878.334,141899.0735,143006.4214,143983.9735,144838.6764,145587.1863,146394.8067,147382.9097,148474.0533,149513.4686,150356.2608,151100.3313,151885.5093,152778.8262,153781.2333,154849.547,155970.9346,157073.582,158234.7094,159452.5098,160744.2682,161997.6608,163141.9869,164121.8474,165113.2686,166169.7178,167386.2252,168693.5367,170137.3885,171620.3077,173099.0637,174554.8069,176071.865,177544.7941,178946.6918,180399.0512,181825.6745,183280.1513,184722.782,186226.6605,187990.1585,189958.6804,192011.5202,193787.6375,195368.7272,196887.9806,198320.1766,199500.6179,200688.3387,202098.7569,203863.5521,205837.6473,207870.3216,209965.7103,211999.2117,214048.4521,216010.9039,217887.1299,219710.7311,221353.4916,223083.8975,224921.3269,226855.9801,228889.1952,231018.4274,233254.3668,235517.5469,237562.1742,239570.0998,241312.0631,242888.2957,244246.0331,245462.2431,246612.6664,247770.0346,248864.1204,249868.3267,250551.7642,251090.0237,251435.1879,251751.4305,252002.5155,252196.6397,252422.6595,252483.2955,252639.3193,252711.115,252816.4265,252946.5267,252979.0071,253166.9746,253346.6671,253445.2483,253505.2903,253378.4082,253270.4034,252976.858,252517.9776,251838.577,250934.9858,249922.3213,248777.0426,247389.0439,245866.7713,244427.8394,243120.7836,242039.9327,241091.7698,240328.7874,239601.9914,238827.789,238026.7573,237180.2003,236467.7809,235921.2668,235575.6896,235362.9659,235187.8684,235189.8014,235301.1571,235724.685,236183.1866,236713.6075,237001.5124,236843.0172,236264.1721,235299.814,234350.7183,233432.6098,232807.9718,232312.1557,231954.402,231487.7702,231007.5549,230333.4649,229681.1869,229029.854,228430.184,227838.5692,227210.174,226680.1458,226222.048,226076.676,226280.3605,226647.2742,226951.1441,227075.3681,227062.5321,226847.5095,226756.581,226625.1121,226649.6971,226724.6402,227204.5418,227951.0348,228715.8142,229420.6184,230121.2911,231028.1486,231833.7447,232554.4365,233032.763,233592.4945,234061.3614,234491.3227,234957.5811,235547.8681,236394.7078,237314.6456,238348.9842,239023.2214,239497.5126,239763.0711,240181.2139,240465.0893,240898.8298,241355.9008,241853.6154,242281.6016,242596.1069,243014.2364,243619.2938,244310.5911,245145.6156,246197.2581,247605.9576,249144.4768,250403.2556,251419.504,252218.7288,252910.3045,253237.644,253734.6726,254416.5245,255497.3514,256321.4147,256911.6764,257383.0938,258100.2401,259204.3615,260720.7416,262135.6178,263320.2979,264215.8039,265485.1504,266808.6676,268102.2055,269209.1136,270399.1863,271632.3028,272883.7805,273858.9642,274595.9414,275038.0655,275234.7027,275998.7901,277133.5283,279011.8421,280849.5051,283056.503,285148.3231,286966.8925,288088.6497,288947.0153,289649.0996,290831.5892,292366.9797,294241.3247,295850.7698,296954.0408,298083.3172,299212.4189,300529.7823,301458.2777,302459.4199,303726.8541,305237.2624,306966.9089,308596.1602,310222.8056,311683.0881,312788.3686,313512.1352,314249.1548,315660.0821,318493.1895,322404.7736,327258.6607,332436.4524,337339.0038,342313.6062,346938.3752,351536.9267,356333.2588,361403.8057,365825.8392,368765.478,370276.1959,371784.3203,373869.974,376448.0528,379923.3448,384059.6391,389289.2803,394867.5586,400400.205,405843.4699,409785.2005,411643.6893,411243.201,410282.9985,409367.5277,408530.1928,407879.5166,407744.461,408943.4262,411424.8513,414599.8378,418030.6666,421369.5572,424654.5,427520.4611,429865.8126,432013.2302,434200.0085,436255.5091,438648.8407,441631.8204,445308.0127,448638.5923,451330.0799,453622.4748,456378.7378,459093.2485,461615.2646
47,4,Pennsylvania,state,,99325.15968,99534.90755,99734.577,100139.362,100552.788,100975.0657,101422.8333,101852.8116,102290.3949,102709.7123,103174.2258,103656.6852,104134.3971,104568.8289,105002.9351,105467.7139,105911.9871,106366.3181,106854.1866,107391.6223,107934.8622,108434.8862,108943.2722,109424.5369,109902.5679,110376.5085,110869.339,111411.4153,112003.273,112656.3204,113388.3678,114215.1923,115071.6413,115910.9382,116631.5178,117316.3852,117971.6453,118630.583,119259.9061,119926.0288,120744.8496,121736.241,122825.7431,123874.9458,124906.0165,125879.2725,126759.3357,127540.7145,128234.0301,129037.2292,129844.1932,130741.3561,131800.4648,133050.1833,134515.9796,135940.1055,137365.5398,138611.3181,139877.3123,141110.8004,142373.4681,143398.9761,144382.0522,145456.7709,146744.0996,148234.7759,149829.1026,151502.2198,153072.6319,154503.6651,155817.061,157051.7369,158152.1555,159112.1634,160013.9746,160966.9118,162032.9029,163199.2683,164274.9421,165145.7085,165754.7604,166235.956,166624.7716,166954.9164,167286.7557,167680.772,168172.0898,168627.7783,169061.2894,169390.5199,169743.1137,170004.2135,170141.656,170231.8464,170340.6441,170426.5865,170389.6515,170362.6215,170296.664,170241.4247,170033.4275,169708.5442,169138.1062,168388.8378,167595.3013,166907.6336,166259.6495,165561.1673,164847.1565,164379.5668,164145.2304,164002.8826,163754.4967,163418.951,163054.6923,162628.6332,162227.1313,161950.0995,161893.575,161981.2653,162232.1407,162581.8707,163071.9171,163550.6142,163872.3834,163937.0837,163698.9401,163236.2853,162543.1484,161720.9774,160813.6885,159956.0958,159210.7005,158602.8955,158137.1865,157640.4519,157071.3446,156344.7798,155622.5452,155021.0539,154591.8541,154234.9652,153877.5645,153527.4145,153223.7775,153162.2867,153494.9594,153982.2189,154448.3577,154633.9291,154711.0002,154578.6107,154457.0958,154284.5625,154168.8283,154090.5208,154083.1752,154090.245,154314.9725,154746.916,155395.3818,155945.1302,156113.8077,156178.5016,156101.5182,156312.4551,156458.5518,156664.9623,156797.5792,156886.9185,156979.2412,157215.8878,157659.0717,158132.7215,158629.3686,158870.1513,158888.2756,158547.6572,158335.69,158305.8477,158377.204,158423.0543,158620.2066,159052.3749,159660.0842,160202.6365,160845.4227,161582.3015,162306.4703,162852.6364,163125.977,163484.6101,163981.4382,164497.0678,164542.361,164529.6571,164726.9094,165237.1876,165639.2574,166042.4399,166551.8839,167195.9102,167774.8156,168427.9088,169003.491,169515.252,169904.2886,170350.1559,170823.2647,171322.7131,171848.1554,172427.4833,173075.666,173865.4353,174798.3126,175731.113,176565.5897,177288.3621,178290.6542,179244.3014,180002.5101,180384.4363,180772.9132,181218.7652,181633.9448,181860.6946,182120.537,182480.68,183151.1091,184171.699,185255.2187,186134.7561,186709.697,187331.5998,188030.4728,188768.6027,189440.1508,190285.9313,191358.5237,192517.5318,193622.5351,194786.0069,196045.289,197470.6748,198341.7036,198714.6989,199050.2862,200126.7091,202374.8363,205178.8424,208511.147,211637.1896,214524.2569,217346.6464,220269.5019,223244.1151,226209.3547,229320.5084,231543.2872,232339.9036,231457.7217,230753.3581,230812.9896,231771.4166,234180.5387,237731.8313,242184.684,246182.0007,249238.2228,251596.9854,252489.6892,252255.6125,251253.2223,250917.7377,251093.7824,251294.1515,251130.9127,250760.3808,250944.7821,251774.4211,253307.4741,255108.6392,256847.2337,258505.5919,259773.8649,260605.4711,261096.2518,261541.1946,262071.0164,262933.2749,264263.8806,265948.7931,267456.1332,268371.1195,268732.3163,269001.2368,269407.2859,270173.0741
21,5,Illinois,state,,127416.0592,127517.537,127736.8344,128251.9158,128863.0168,129552.7972,130306.9865,131372.0244,132619.9277,134062.589,135152.5183,136012.9332,136617.8946,137241.826,137919.9033,138610.9905,139434.6178,140305.2218,141203.7501,142293.9736,143545.4293,144991.578,146083.8478,146881.9943,147422.2918,148077.2774,148881.2006,149630.2826,150424.342,151213.2779,152171.222,153381.879,154716.7107,156157.9834,157155.4877,158017.9825,158696.0434,159558.5955,160386.4265,161302.7777,162165.431,163014.9522,163829.5497,164969.4761,166366.5736,167912.9406,169078.9605,169981.8909,170797.9642,171708.4938,172651.2348,173693.3383,174862.2992,176209.1569,177521.8406,178960.0104,180353.712,181863.9895,183150.9451,184407.4221,185461.2735,186631.5478,187808.4408,189098.6539,190418.909,191753.5845,193036.9803,194440.5,196045.3645,197792.221,199183.9517,200370.9373,201407.216,202554.4048,203727.6446,204777.7592,205834.4682,206608.4799,207206.1327,207655.3221,208017.5809,208304.4733,208564.9146,208906.7072,209425.3455,209935.2759,210341.8081,210532.0932,210560.8271,210439.8289,210157.2104,209792.4072,209223.6331,208587.3474,207912.4316,207115.5864,206251.1831,204612.64,203813.0989,202369.6034,201811.0335,200126.3319,198979.8433,196906.8431,195115.2882,192734.9287,190501.4903,187915.1254,185135.6156,182911.7689,180745.0693,179337.2247,177692.0054,176346.7723,175035.7101,173837.024,172248.9602,170722.0467,169262.6144,168519.3264,167788.3474,167421.4086,166611.5933,166714.8065,166439.609,166796.9629,165686.4137,164695.8446,163094.8976,161790.6335,160000.8083,158252.693,156679.3644,155442.6566,154543.9458,153462.6649,152640.7084,151602.2619,150992.0342,150131.2529,149304.3459,147890.3573,146737.8314,145307.874,144380.5557,143491.3103,143038.0651,142679.8902,142446.0473,142517.5895,142793.1013,142944.5522,143028.9085,142891.2569,142624.395,142344.5649,142332.69,142796.0091,143507.2534,144508.1138,145359.0811,146386.0744,147250.9589,148404.0663,149430.8361,150739.6374,151860.9304,152950.7279,153719.4825,154520.5895,155147.9637,155829.1208,156601.0861,157495.1682,158470.9259,159242.1418,159771.2271,160041.4768,160303.7793,160617.2331,160799.7768,160745.3563,160888.3002,161246.3621,161997.8972,162638.9954,163307.631,163917.7974,164632.9225,165605.8269,166498.4335,167363.1501,168181.9084,169071.8326,169661.6311,170184.7739,170690.1718,171323.3781,171620.5582,171849.567,172041.8282,172586.9698,173227.9187,174129.6878,175073.5271,176138.9759,177297.6765,178237.4008,178935.0203,179180.4137,179328.9807,179508.8878,180111.9161,180960.1914,182023.776,183092.1764,184231.8948,185205.4377,186311.4157,187098.3949,187720.9547,187685.5558,187745.282,187644.4602,187754.2939,187727.9662,187916.4511,188327.922,189180.3346,190457.2652,191730.2516,192723.794,193189.1349,193428.5634,193365.1917,193332.3032,193151.7565,193278.8499,193643.6213,194338.329,195335.8131,196509.0832,197690.8179,198579.779,198778.5801,198572.4973,198405.2706,199027.5999,200786.5173,203140.457,205917.1332,208524.2207,211085.5756,213838.4386,216644.0303,219357.683,221857.2724,224456.5183,226582.0288,227791.0086,227929.9083,228116.4391,228877.8727,230376.1845,233037.1374,236737.7954,241204.7558,245312.2462,248101.9124,250023.4326,250480.1917,249996.6705,248585.6233,247637.6669,247079.2048,246833.0443,246364.7241,246279.2931,246789.0869,248190.1471,250027.9085,252139.8247,254109.0651,255987.0425,257349.8864,258464.2658,259298.3609,260006.3059,260590.0121,261756.9428,263776.0115,266305.4321,268192.8275,269431.1572,270159.2232,271026.9059,271887.3788,272880.4204
